doi,volume,year,title_local,authors_local,pdf_url,openalex_id,title_oa,cited_by_count,n_authors,is_oa,type,publication_date,countries,institutions
10.5281/zenodo.18041589,41,2025,Mejora de Procesos Organizacionales bajo Indeterminación: Un Modelo Neutrosófico de Diagnóstico y Optimización basado en Causalidad Parcial,"Andrea Mariel Malavé Gómez, Fabiola Rosa Lopezdomínguez Rivas, Carlos Bastidas Sánchez, Sol David Lopezdomínguez Rivas",https://fs.unm.edu/NCML/25-363-378MejoraProcesosOrganizacionalesIndeterminaci%C3%B3n.pdf,https://openalex.org/W7117234035,Mejora de Procesos Organizacionales bajo Indeterminación: Un Modelo Neutrosófico de Diagnóstico y Optimización basado en Causalidad Parcial,0,1,True,article,2025-12-24,C|E|EC,Universidad Estatal de Milagro
10.5281/zenodo.18041986,41,2025,Modelado predictivo de la empleabilidad digital en Ecuador con datos de empleo 2022-2025,"Ely Stefanie Parra Tauriz, Jesús Rafael Hechavarría Hernández, Dayron Rumbaut Rangel",https://fs.unm.edu/NCML/26-379-390Modeladopredictivoempleabilidaddigital.pdf,https://openalex.org/W7117250030,Modelado predictivo de la empleabilidad digital en Ecuador con datos de empleo 2022-2025,0,1,True,article,2025-12-24,EC,Universidad Bolivariana del Ecuador
10.5281/zenodo.18193776,41,2025,Sistema de recomendación neutrosófico multicriterio para personalización de cursos en entornos e-learning,"Alfonso A. Guijarro-Rodríguez, Judith E. Flores Rivera, Tatiana M. Alcivar Maldonado, Jesús A. Monserrate-Reina, Braulio S. Marcalupo-Zamora",https://fs.unm.edu/NCML/27-291-398Sistemarecomendaci%C3%B3nneutros%C3%B3fico.pdf,https://openalex.org/W7119876106,Sistema de recomendación neutrosófico multicriterio para personalización de cursos en entornos e-learning,0,1,True,article,2026-01-09,C|E|EC,University of Guayaquil
10.5281/zenodo.18209831,41,2025,Un marco AHP-TOPSIS neutrosófico para la selección de estrategias de ciberseguridad en infraestructuras en la nube: un enfoque de toma de decisiones con múltiples criterios,"Isaías Rafael Sandoya Vargas, Maria Elena Toledo Lema",https://fs.unm.edu/NCML/28-399-427marcoAHP-TOPSISneutros%C3%B3ficoselecci%C3%B3nestrategiasiberseguridad.pdf,https://openalex.org/W7121326826,Un marco AHP-TOPSIS neutrosófico para la selección de estrategias de ciberseguridad en infraestructuras en la nube: un enfoque de toma de decisiones con múltiples criterios.,0,1,True,article,2026-01-10,EC,Universidad Bolivariana del Ecuador
10.5281/zenodo.18209841,41,2025,Selección de Herramientas de Business Intelligence mediante AHP-TOPSIS Neutrosófico con Cadena de Expertos basada en Modelos de Lenguaje de Gran Escala,Luis Dominguez,https://fs.unm.edu/NCML/29-428-446Selecci%C3%B3nHerramientasBusinessIntelligence.pdf,https://openalex.org/W7121233338,Selección de Herramientas de Business Intelligence mediante AHP-TOPSIS Neutrosófico con Cadena de Expertos basada en Modelos de Lenguaje de Gran Escala,0,1,True,article,2026-01-10,C|E|EC|V|VE,Bolivarian University of Venezuela|Universidad Estatal de Bolívar
10.5281/zenodo.18215326,42,2026,Enhanced Concepts and Methods for Representing Real-Life Logical Correctness in Fuzzy Frameworks,"Home NCML (Neutrosophic Computing and Machine Learning) - revista internacional Descargar numeros y articulos de la revista internacional NCML Download issues and articles of the NCML international journal Neutrosophic Computing and Machine Learning, Vol. 42, 2026 Takaaki Fujita, Volkan Duran, Ajoy Kanti Das, Suman Das, Arif Mehmood, Talal Al-Hawary, Arkan A. Ghaib, Sankar Prasad Mondal, Mithun Datta",https://fs.unm.edu/NCML/30-447-461ModeloGesti%C3%B3nP%C3%BAblicaIntegrado.pdf,https://openalex.org/W7122586221,Enhanced Concepts and Methods for Representing Real-Life Logical Correctness in Fuzzy Frameworks,0,1,True,article,2026-01-11,,
https://zenodo.org/record/17042113,40,2025,Modelado causal de la violencia en el área metropolitana de Guayaquil: evidencia neutrosófica y análisis de condiciones necesarias,"Maikel Y. Leyva Vázquez, Lorenzo Cevallos-Torres, Alfonso A. Guijarro Rodríguez, Douglas Iturburu-Salvador, Florentin Smarandache",https://fs.unm.edu/NCML/1.ModeladoCausalViolencia.pdf,,,,,,,,,
https://zenodo.org/record/17042133,40,2025,SuperHyperGraph Attention Networks,"Takaaki Fujita, Arif Mehmood",https://fs.unm.edu/NCML/2.SuperHyperGraphAttention.pdf,,,,,,,,,
https://zenodo.org/record/17042139,40,2025,A Study on the Effectiveness of Contradiction Values in Upside-Down Logic and De-Plithogenication within Plithogenic Sets,"Takaaki Fujita, Arif Mehmood",https://fs.unm.edu/NCML/3.EffectivenessContradictionValues.pdf,,,,,,,,,
https://zenodo.org/record/17049898,40,2025,Priorización de Estrategias para Mitigar el Reclutamiento de Adolescentes por Bandas Organizadas en Escuelas Ecuatorianas mediante el Modelo OWA-TOPSIS Neutrosófico,"Amalia Gabriela Ramírez Guzmán, Lady Elizabeth Miranda Ortiz, Juana Isabel Reyes De la Rosa, Itaty Alexandra Mosquera Ramírez, Mariela Alexandra Ramírez Zùñiga",https://fs.unm.edu/NCML/4.PriorizacionEstrategiasReclutamiento.pdf,,,,,,,,,
https://zenodo.org/record/17050674,40,2025,Visualización Multidimensional de Imágenes Médicas con Transformer: Empleo del Método Biplot Neutrosófico en la Representación de Correlaciones Indeterminadas,"Miguel-Angel Quiroz-Martinez, Andy Guadalupe-Romero, Melanie Solange Saltos Vivero, Monica Gomez-Rios",https://fs.unm.edu/NCML/5.VisualizacionMultidimensional.pdf,,,,,,,,,
https://zenodo.org/record/17082318,40,2025,Investigación sistémica sobre el comportamiento humano en entornos inciertos a través de un enfoque psicológico neutrosófico,Diana Grace Thomas,https://fs.unm.edu/NCML/6.InvestigacionSistemica.pdf,,,,,,,,,
https://zenodo.org/record/17082593,40,2025,Estudio de factibilidad de las TIC en el campo de la Neurociencia Educativa,"Fernando Geovany Bravo Palaquibay, Miguel Ángel Quiroz Martínez",https://fs.unm.edu/NCML/7.EstudioFactibilidadTIC.pdf,,,,,,,,,
https://zenodo.org/record/17139433,40,2025,Calidad universitaria y sostenibilidad financiera en Chile: un análisis bibliométrico y crítico sustentado en la perspectiva neutrosófica,"Herminia Gavilán, Claudio Ruff, Luis Benites, Alexis Matheu",https://fs.unm.edu/NCML/8.CalidadUniversitaria.pdf,,,,,,,,,
https://zenodo.org/record/17102951,40,2025,Desarrollo de Competencias Técnicas y Profesionales en Entornos de Aprendizaje Personalizado para Estudiantes de Tercero de Bachillerato en la Provincia del Guayas,"Jail Iván Zambrano Vega, Marlon Adrián Gurumendy Peña, Glen Robayo Cabrera",https://fs.unm.edu/NCML/9.DesarrolloCompetencias.pdf,,,,,,,,,
https://zenodo.org/record/17139236,40,2025,Aplicación de técnicas de minería de datos en un modelo predictivo orientado a analizar el efecto de la pandemia de COVID-19 sobre las rentas de los miembros de cooperativas,"Alexander Palacios Zurita, Rosa Giler Zambrano, Dayron Rumbaut Rangel, Maikel Leyva Vázquez",https://fs.unm.edu/NCML/10.AplicacionMineriaDatos.pdf,,,,,,,,,
https://zenodo.org/record/17109782,40,2025,"Exorbitancia Administrativa Pública Y El Principio De Igualdad, Análisis De Sus Implicaciones En La Funcionalidad Operativa Y La Gestión Del Bienestar General","Noel Batista Hernández, Paul Francisco Moreano Coello, Alexandra Cristina Vega Álvarez",https://fs.unm.edu/NCML/11.ExorbitanciaAdministrativa.pdf,,,,,,,,,
https://zenodo.org/record/17110077,40,2025,"La Discrecionalidad De La Administración Pública, Implicaciones Para El Principio De Legalidad Y La Prevención De Actuaciones Arbitrarias","Rosa Mercedes Espinoza Jaramillo, Roselyn Gisella Gambarrotti Barba, Narcisa Jeannette Sánchez Alvarado, Noel Batista Hernández",https://fs.unm.edu/NCML/12.DiscrecionalidadAdministracion.pdf,,,,,,,,,
https://zenodo.org/record/17110356,40,2025,Intercambio de datos anónimos basado en Blockchain con Machine Learning para la ciberseguridad en los sistemas de control industrial para Internet de las cosas,"Miguel-Angel Quiroz-Martinez, Oscar Joel Murillo Reyes, Paul Andres Moreno Sanchez, Monica Gomez-Rios",https://fs.unm.edu/NCML/13.IntercambioDatosAnonimos.pdf,,,,,,,,,
https://zenodo.org/record/17139071,40,2025,"Aplicaciones de la Realidad Aumentada en la enseñanza de las matemáticas para niños con trastorno del espectro autista: Beneficios, desafíos y estrategias de implementación","Miguel-Angel Quiroz-Martínez, Samiel Arturo Granillo Suárez, Mónica-Daniela Gómez-Ríos, Santiago Castro-Arias, Maikel Leyva-Vázquez",https://fs.unm.edu/NCML/14.AplicacionesRealidadAumentada.pdf,,,,,,,,,
https://zenodo.org/record/17138990,40,2025,Diseño y arquitectura de una plataforma IoT para la gestión inteligente del tráfico en Guayaquil,"Monica Gómez-Ríos, Geancarlos Garzón-Salazar, Miguel-Angel Quiroz-Martínez, Santiago Castro-Arias",https://fs.unm.edu/NCML/15.DisenoPlataformaIoT.pdf,,,,,,,,,
https://zenodo.org/record/17138409,40,2025,Análisis comparativo de técnicas de visión artificial para la detección de deforestación a partir de imágenes del satélite LANDSAT 7,"Santiago Castro-Arias, Cristhian Vera Cordova, Miguel-Angel Quiroz-Martinez, Monica Gomez-Rios",https://fs.unm.edu/NCML/16.AnalisisComparativoVision.pdf,,,,,,,,,
https://zenodo.org/record/17138391,40,2025,Optimización De Rutas Para La Recolección De Residuos De Arroz En El Cantón Daule,"Mónica Gómez-Ríos, Leonardo Iparreño-Santamaría, Miguel Ángel Quiroz Martínez",https://fs.unm.edu/NCML/17.OptimizacionRutasRecoleccion.pdf,,,,,,,,,
https://zenodo.org/record/17148781,40,2025,Neutrosophic Stance Detection and fsQCA-Based Necessary Condition Analysis for Causal Hypothesis Assessment in AI-Enhanced Learning,"Jesús Rafael Hechavarría-Hernández, Maikel Y. Leyva Vazquez, Florentin Smarandache",https://fs.unm.edu/NCML/18.NeutrosophicStanceDetection.pdf,,,,,,,,,
https://zenodo.org/record/17149463,40,2025,Evaluación y clasificación de reclamos de usuarios de compañías eléctricas en Ecuador mediante un enfoque neutrosófico,"Marco Arguello-Arguello, Franklin Parrales-Bravo, Roberto Tolozano-Benites, Dayron Rumbaut-Rangel",https://fs.unm.edu/NCML/19.EvaluacionClasificacionReclamos.pdf,,,,,,,,,
https://zenodo.org/record/17149495,40,2025,Estimación de la capacidad fértil del suelo a través del manejo de la incertidumbre con lógica neutrosófica,"Franklin Parrales-Bravo, Roberto Tolozano-Benitas, Dayron Rumbaut-Rangel",https://fs.unm.edu/NCML/20.EstimacionCapacidadFertil.pdf,,,,,,,,,
https://zenodo.org/record/17149557,40,2025,Predicción de resultados en educación inicial mediante un modelo de Random Forest neutrosófico: gestión de la incertidumbre en la toma de decisiones pedagógicas,"Franklin Parrales-Bravo, Roberto Tolozano-Benitas, Manuel Reyes-Wagnio, Dayron Rumbaut-Rangel, Leonel Vásquez-Cevallos",https://fs.unm.edu/NCML/21.PrediccionResultadosEducacion.pdf,,,,,,,,,
https://zenodo.org/record/17156462,40,2025,Análisis comprensivo de la violencia urbana a través de un marco de multiperspectivismo neutrosófico aplicado a los sistemas sociales,"Matilde Briggitte Silvers Briones, John Henry Fernández Vera, Alfonso Aníbal Guijarro Rodríguez",https://fs.unm.edu/NCML/22.AnalisisCompresivoViolencia.pdf,,,,,,,,,
https://zenodo.org/record/17156903,40,2025,Fundamentos de una Geometría Neutrosófica Hiperbólica: Extensión del Espacio Euclidiano Incorporando Incertidumbre,"Yismandry Gonzalez Vargas, Diana Padrón Carrasco",https://fs.unm.edu/NCML/23.FundamentosGeometriaNeutrosofica.pdf,,,,,,,,,
https://zenodo.org/record/17204304,40,2025,Mapas Cognitivos Difusos y su Aplicación al Análisis de Indicadores de Riesgo Financiero en Cooperativas de Ahorro y Crédito del Ecuador,Palacios Zurita Wladimir Alexander,https://fs.unm.edu/NCML/24.MapasCognitivosDifusos.pdf,,,,,,,,,
https://zenodo.org/record/17204311,40,2025,Análisis de las configuraciones causales en el rendimiento académico de Matemática: Un estudio basado en la equifinalidad mediante fsQCA,"Manuel José Castillo Román, Alejandra Carolina Espinosa Torres",https://fs.unm.edu/NCML/25.AnalisisConfiguracionesCausales.pdf,,,,,,,,,
https://zenodo.org/record/17220665,40,2025,Análisis Integral de Riesgos para el proceso de autoevaluación de las IES en Ecuador,"Iván Patricio Montaleza Quizhpe, Edwin Alfredo Riofrío Núñez, Johanna Maribel Pando Farez, Paola Dayanara Ramírez Carrión",https://fs.unm.edu/NCML/26.AnalisisIntegralRiesgos.pdf,,,,,,,,,
https://zenodo.org/record/17220671,40,2025,Modelado Causal y la Transformación Digital en la Educación Superior Ecuatoriana mediante Mapas Cognitivos Difusos,Johanna Mariuxi González Arias,https://fs.unm.edu/NCML/27.ModeladoCausalTransformacion.pdf,,,,,,,,,
https://zenodo.org/record/17220686,40,2025,Integración de Mapas Cognitivos Difusos y AHP-TOPSIS para la Priorización y Selección de Estrategias de Mitigación de Riesgos en Retail,"Víctor Varela Lozano, Pedro Rodríguez Jarama",https://fs.unm.edu/NCML/28.IntegracionMapasCognitivos.pdf,,,,,,,,,
https://zenodo.org/record/17220695,40,2025,Combinaciones causales para el éxito en la implementación de RPA e IA en Recursos Humanos: Un análisis cualitativo comparativo (fsQCA),Parra Tauriz Ely Stefanie,https://fs.unm.edu/NCML/29.CombinacionesCausalesRPA.pdf,,,,,,,,,
https://zenodo.org/record/17220701,40,2025,Reinventing Education: An Experience of Emotional Measurement with Artificial Intelligence and Playful Strategies in the Classroom,"Mónica-Daniela Gómez Rios, Santiago Castro Arias, Edgar Loyola Illesca",https://fs.unm.edu/NCML/30.ReinventingEducation.pdf,,,,,,,,,
10.54216/ijns.150203,39,2025,Indeterminaci o n en las Teor i as Neutrosóficas y sus Aplicaciones,Florentin Smarandache,https://fs.unm.edu/NCML/1.IndeterminacionTeoriasNeutrosoficas.pdf,https://openalex.org/W3204477376,Indeterminacy in Neutrosophic Theories and their Applications,20,1,False,article,2021-01-01,,
https://zenodo.org/record/16891994,39,2025,Sistema de valoración basado en Neutrosofía para medir la función respiratoria en atletas del fútbol profesional,"Darvin Manuel Ramírez Guerra, Yusleidy Marlie Gordo Gómez",https://fs.unm.edu/NCML/2.SistemaValoracionNeutrosofia.pdf,,,,,,,,,
https://zenodo.org/record/16908087,39,2025,Estrategias Basadas en Inteligencia Artificial para PYMES en República Dominicana: Integración del Modelo PEST-FODA Neutrosófico en Contextos de Incertidumbre,Karina Pérez Teruel,https://fs.unm.edu/NCML/3.EstrategiasInteligenciaArtificialPYMES.pdf,,,,,,,,,
https://zenodo.org/record/16908109,39,2025,Método de priorización de datos geoespaciales con enfoque multicriterio a través del Proceso Analítico Jerárquico Neutrosófico en entornos de ontologías espaciales,Manuel Enrique Puebla Martínez,https://fs.unm.edu/NCML/4.MetodoPriorizacionDatos.pdf,,,,,,,,,
https://zenodo.org/record/16908125,39,2025,Perspectivas de la Inteligencia Artificial en la Industria Audiovisual Cubana: Soberanía Tecnológica Analizada mediante PEST-FODA Neutrosófico,Natalia del Carmen Díaz Riverón,https://fs.unm.edu/NCML/5.PerspectivasInteligenciaArtificial.pdf,,,,,,,,,
https://zenodo.org/record/16908153,39,2025,Formalizando la Diversidad de Perspectivas Latinoamericanas: Un Marco Neutrosófico de Multiperspectivismo,"Maikel Y. Leyva Vázquez, Edwin Alberto Callejas, Florentin Smarandache",https://fs.unm.edu/NCML/6.FormalizandoDiversidadPerspectivas.pdf,,,,,,,,,
https://zenodo.org/record/16908157,39,2025,Neutrosofía y Cosmovisiones de América Latina: Un Análisis del Diálogo Intercultural desde la Cátedra Indígena Náhuat de la UTEC,"Maikel Y. Leyva Vázquez, Florentino Smarandache",https://fs.unm.edu/NCML/7.NeutrosofiaCosmovisionesAmerica.pdf,,,,,,,,,
https://zenodo.org/record/16908136,39,2025,IA Ética y Sostenibilidad a través del Método Ayni Multi-Neutrosófico Basado en Lógica Ancestral y Razonamiento N‑Aléctico,Morena Guadalupe Magaña,https://fs.unm.edu/NCML/8.IAEticaSostenibilidad.pdf,,,,,,,,,
https://zenodo.org/record/16916926,39,2025,Impacto del Sistema Neuroendocrino en la Función Inmunológica: Una Revisión Neutrosófica Sistemática sobre la Depresión Inmunológica Asociada al Estrés,"Varna Hernández Junco, Zenia Batista Castro, Regla Cristina Valdés Cabodevilla, Vivian González Aguilar",https://fs.unm.edu/NCML/9.ImpactoSistemaNeuroendocrino.pdf,,,,,,,,,
https://zenodo.org/record/16916945,39,2025,Sistema de recomendaciones sobre el desempeño de especialistas en medicina familiar y comunitaria en Caumatología en cursos de postgrado,"José Roberto Lema Balla, Juan Carlos Lema Balla, Lesly Tamara Heredia Tapia",https://fs.unm.edu/NCML/10.SistemaRecomendacionesDesempeno.pdf,,,,,,,,,
https://zenodo.org/record/16916955,39,2025,Método neutrosófico multicriterio para evaluar la manga gástrica vs ByPass gástrico para el tratamiento de obesidad mórbida,"Diana Lorena Jordán Fiallos, Alisson Danna Verdezoto Valencia, Denis Andres Criollo Cusin, Belén Stefanía Sampedro Venegas",https://fs.unm.edu/NCML/11.MetodoNeutrosoficoMangaGastrica.pdf,,,,,,,,,
https://zenodo.org/record/16916968,39,2025,"Análisis de la discrecionalidad en la potestad sancionadora de las infracciones tributarias en relación a los principios constitucionales de proporcionalidad e igualdad, utilizando encuestas y la Neutrosofía para el análisis de datos cualitativos","Katherine Tatiana Troya Terranova, Zoila Mirella Mariscal Rosado, Miluska Natasha Chasiluisa Vera",https://fs.unm.edu/NCML/12.AnalisisDiscrecionalidadPotestad.pdf,,,,,,,,,
